"BOROUGH","Year","Geo.Place.Name","Name","Measure","Measure.Info","Data_Value","Pollutant_Change","Pollutant_Rate_Change","Stations","Total_Level2","Total_DCFC","Public_Pct","Avg_Level2_Per_Station","Avg_DCFC_Per_Station","EV_Growth_Rate","EV_Station_Density","Chargers_Per_Station","Level2_to_DCFC_Ratio","Time_Since_EV_Adoption"
"QUEENS",2018,"Long Island City and Astoria (CD1)","Ozone (O3)","Mean","ppb",30.5,-0.800000000000001,-0.0255591054313099,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"South Bronx","Fine particles (PM 2.5)","Mean","mcg/m3",7.7,-0.2,-0.0253164556962026,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"BRONX",2018,"Morris Park and Bronxdale (CD11)","Nitrogen dioxide (NO2)","Mean","ppb",13.3,-1,-0.0699300699300699,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"BRONX",2018,"Morrisania and Crotona (CD3)","Nitrogen dioxide (NO2)","Mean","ppb",23,9.7,0.729323308270677,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"BROOKLYN",2018,"Bedford Stuyvesant - Crown Heights","Nitrogen dioxide (NO2)","Mean","ppb",23.2,11.2,0.933333333333333,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"MANHATTAN",2018,"East Harlem","Nitrogen dioxide (NO2)","Mean","ppb",24.4,-0.400000000000002,-0.0161290322580646,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Flushing - Clearview","Nitrogen dioxide (NO2)","Mean","ppb",21.3,4.9,0.298780487804878,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"Kingsbridge - Riverdale","Nitrogen dioxide (NO2)","Mean","ppb",18.3,-4.7,-0.204347826086956,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"QUEENS",2018,"West Queens","Fine particles (PM 2.5)","Mean","mcg/m3",8.9,2.2,0.328358208955224,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"STATEN ISLAND",2018,"St. George and Stapleton (CD1)","Fine particles (PM 2.5)","Mean","mcg/m3",6.6,-1.1,-0.142857142857143,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"BRONX",2018,"Kingsbridge - Riverdale","Fine particles (PM 2.5)","Mean","mcg/m3",7,-0.7,-0.0909090909090909,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"QUEENS",2018,"West Queens","Nitrogen dioxide (NO2)","Mean","ppb",14.9,-6.4,-0.300469483568075,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"Morrisania and Crotona (CD3)","Fine particles (PM 2.5)","Mean","mcg/m3",8.8,1.8,0.257142857142857,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"BRONX",2018,"South Bronx","Nitrogen dioxide (NO2)","Mean","ppb",20.3,2,0.109289617486339,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"BRONX",2018,"Northeast Bronx","Nitrogen dioxide (NO2)","Mean","ppb",16.2,-4.1,-0.201970443349754,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"BRONX",2018,"South Bronx","Nitrogen dioxide (NO2)","Mean","ppb",23.6,7.4,0.45679012345679,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"QUEENS",2018,"Long Island City - Astoria","Nitrogen dioxide (NO2)","Mean","ppb",25.7,10.8,0.724832214765101,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Queens Village (CD13)","Nitrogen dioxide (NO2)","Mean","ppb",16.3,-9.4,-0.365758754863813,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"Morris Park and Bronxdale (CD11)","Nitrogen dioxide (NO2)","Mean","ppb",17.1,-6.5,-0.275423728813559,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"BROOKLYN",2018,"Brooklyn","Nitrogen dioxide (NO2)","Mean","ppb",21.8,-1.4,-0.0603448275862068,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"STATEN ISLAND",2018,"Staten Island","Fine particles (PM 2.5)","Mean","mcg/m3",6.4,-0.199999999999999,-0.0303030303030302,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"BRONX",2018,"Morrisania and Crotona (CD3)","Fine particles (PM 2.5)","Mean","mcg/m3",7.4,-1.4,-0.159090909090909,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"STATEN ISLAND",2018,"South Beach - Tottenville","Fine particles (PM 2.5)","Mean","mcg/m3",6.4,0,0,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"BROOKLYN",2018,"Bushwick (CD4)","Nitrogen dioxide (NO2)","Mean","ppb",23.9,2.1,0.0963302752293577,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"QUEENS",2018,"Queens","Fine particles (PM 2.5)","Mean","mcg/m3",6.8,-2.1,-0.235955056179775,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Chelsea-Village","Nitrogen dioxide (NO2)","Mean","ppb",26.6,2.2,0.0901639344262296,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Chelsea-Village","Fine particles (PM 2.5)","Mean","mcg/m3",10.8,0.4,0.0384615384615385,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Upper East Side-Gramercy","Fine particles (PM 2.5)","Mean","mcg/m3",10.8,0,0,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Long Island City - Astoria","Nitrogen dioxide (NO2)","Mean","ppb",20.9,4.6,0.282208588957055,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Queens","Nitrogen dioxide (NO2)","Mean","ppb",20.4,-0.5,-0.0239234449760766,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Queens","Nitrogen dioxide (NO2)","Mean","ppb",17.2,-3.2,-0.156862745098039,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Manhattan","Ozone (O3)","Mean","ppb",27,-1.8,-0.0625,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Lower Manhattan","Ozone (O3)","Mean","ppb",25.9,-1.1,-0.0407407407407408,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"BROOKLYN",2018,"Fort Greene and Brooklyn Heights (CD2)","Ozone (O3)","Mean","ppb",28.5,-1.2,-0.0404040404040404,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"STATEN ISLAND",2018,"St. George and Stapleton (CD1)","Ozone (O3)","Mean","ppb",28.8,-1,-0.0335570469798658,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"BRONX",2018,"High Bridge - Morrisania","Fine particles (PM 2.5)","Mean","mcg/m3",9.1,1.7,0.22972972972973,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"QUEENS",2018,"West Queens","Ozone (O3)","Mean","ppb",30.3,-0.199999999999999,-0.0065573770491803,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"STATEN ISLAND",2018,"South Beach - Tottenville","Ozone (O3)","Mean","ppb",30.3,1.5,0.0520833333333333,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"BROOKLYN",2018,"Williamsburg - Bushwick","Ozone (O3)","Mean","ppb",29.6,1.1,0.0385964912280702,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"QUEENS",2018,"Flushing and Whitestone (CD7)","Ozone (O3)","Mean","ppb",31.3,1,0.033003300330033,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Lower Manhattan","Fine particles (PM 2.5)","Mean","mcg/m3",8.9,-1.9,-0.175925925925926,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Queens","Ozone (O3)","Mean","ppb",31.5,0.199999999999999,0.00638977635782745,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Jamaica","Fine particles (PM 2.5)","Mean","mcg/m3",8.3,1.5,0.220588235294118,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Queens Village (CD13)","Nitrogen dioxide (NO2)","Mean","ppb",12.3,-4.9,-0.284883720930233,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"Kingsbridge - Riverdale","Ozone (O3)","Mean","ppb",29.8,-1.4,-0.0448717948717948,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"QUEENS",2018,"Long Island City - Astoria","Ozone (O3)","Mean","ppb",29.7,-1.8,-0.0571428571428572,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Chelsea-Village","Nitrogen dioxide (NO2)","Mean","ppb",28.8,2.2,0.0827067669172932,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Upper East Side-Gramercy","Nitrogen dioxide (NO2)","Mean","ppb",22.8,-6,-0.208333333333333,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Clinton and Chelsea (CD4)","Fine particles (PM 2.5)","Mean","mcg/m3",9.1,0.199999999999999,0.0224719101123595,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"BROOKLYN",2018,"East New York","Ozone (O3)","Mean","ppb",31.7,2.1,0.0709459459459459,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"MANHATTAN",2018,"Chelsea-Village","Ozone (O3)","Mean","ppb",25.3,-0.599999999999998,-0.0231660231660231,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"BROOKLYN",2018,"Bedford Stuyvesant - Crown Heights","Ozone (O3)","Mean","ppb",30.2,-1.5,-0.0473186119873817,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"MANHATTAN",2018,"East Harlem","Ozone (O3)","Mean","ppb",28.8,3.5,0.138339920948617,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Flushing - Clearview","Ozone (O3)","Mean","ppb",31.3,1.6,0.0538720538720539,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Clinton and Chelsea (CD4)","Nitrogen dioxide (NO2)","Mean","ppb",25.7,2.9,0.12719298245614,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Long Island City - Astoria","Fine particles (PM 2.5)","Mean","mcg/m3",8.2,-0.100000000000001,-0.0120481927710845,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BROOKLYN",2018,"Bushwick (CD4)","Nitrogen dioxide (NO2)","Mean","ppb",19.5,-4.4,-0.184100418410042,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"QUEENS",2018,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",17.6,5.3,0.430894308943089,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BROOKLYN",2018,"Brooklyn","Nitrogen dioxide (NO2)","Mean","ppb",17.8,-1.7,-0.0871794871794871,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"MANHATTAN",2018,"Chelsea-Village","Fine particles (PM 2.5)","Mean","mcg/m3",9.6,0.5,0.0549450549450549,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Upper East Side-Gramercy","Fine particles (PM 2.5)","Mean","mcg/m3",9.4,-0.199999999999999,-0.0208333333333333,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"BRONX",2018,"Kingsbridge - Riverdale","Fine particles (PM 2.5)","Mean","mcg/m3",7.2,-1.9,-0.208791208791209,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"QUEENS",2018,"West Queens","Nitrogen dioxide (NO2)","Mean","ppb",24.4,6.8,0.386363636363636,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Queens","Nitrogen dioxide (NO2)","Mean","ppb",12.5,-11.9,-0.487704918032787,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"South Bronx","Ozone (O3)","Mean","ppb",30.2,0.399999999999999,0.0134228187919463,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"QUEENS",2018,"Jamaica","Ozone (O3)","Mean","ppb",31.3,0,0,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Chelsea-Village","Fine particles (PM 2.5)","Mean","mcg/m3",11.5,2.1,0.223404255319149,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"STATEN ISLAND",2018,"Stapleton - St. George","Ozone (O3)","Mean","ppb",29.9,-0.400000000000002,-0.0132013201320133,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"MANHATTAN",2018,"Upper East Side-Gramercy","Fine particles (PM 2.5)","Mean","mcg/m3",10.2,-1.3,-0.11304347826087,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"East Harlem (CD11)","Nitrogen dioxide (NO2)","Mean","ppb",16.4,-9.3,-0.361867704280156,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Southeast Queens","Fine particles (PM 2.5)","Mean","mcg/m3",6.7,-1.5,-0.182926829268293,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"West Queens","Nitrogen dioxide (NO2)","Mean","ppb",24.4,11.9,0.952,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"STATEN ISLAND",2018,"Stapleton - St. George","Nitrogen dioxide (NO2)","Mean","ppb",9.3,-10.2,-0.523076923076923,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"BROOKLYN",2018,"Fort Greene and Brooklyn Heights (CD2)","Fine particles (PM 2.5)","Mean","mcg/m3",7.8,-0.3,-0.037037037037037,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"BRONX",2018,"Kingsbridge - Riverdale","Nitrogen dioxide (NO2)","Mean","ppb",18.3,1.2,0.0701754385964912,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"MANHATTAN",2018,"Union Square-Lower Manhattan","Fine particles (PM 2.5)","Mean","mcg/m3",9.5,-0.699999999999999,-0.0686274509803921,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"STATEN ISLAND",2018,"South Beach - Tottenville","Nitrogen dioxide (NO2)","Mean","ppb",6.3,-3,-0.32258064516129,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"STATEN ISLAND",2018,"Stapleton - St. George","Fine particles (PM 2.5)","Mean","mcg/m3",7.5,1.1,0.171875,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"Flushing - Clearview","Nitrogen dioxide (NO2)","Mean","ppb",13,-11.4,-0.467213114754098,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"STATEN ISLAND",2018,"St. George and Stapleton (CD1)","Nitrogen dioxide (NO2)","Mean","ppb",11.4,5.1,0.80952380952381,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"STATEN ISLAND",2018,"Stapleton - St. George","Fine particles (PM 2.5)","Mean","mcg/m3",6.4,-1.1,-0.146666666666667,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"Jamaica","Fine particles (PM 2.5)","Mean","mcg/m3",6.9,0.2,0.0298507462686567,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Jamaica","Fine particles (PM 2.5)","Mean","mcg/m3",6.7,-0.2,-0.0289855072463768,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"Kingsbridge - Riverdale","Fine particles (PM 2.5)","Mean","mcg/m3",8.3,1.1,0.152777777777778,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"QUEENS",2018,"Long Island City - Astoria","Fine particles (PM 2.5)","Mean","mcg/m3",9.4,2.7,0.402985074626866,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Upper East Side-Gramercy","Nitrogen dioxide (NO2)","Mean","ppb",28,11.6,0.707317073170732,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Upper East Side-Gramercy","Nitrogen dioxide (NO2)","Mean","ppb",25.9,-2.1,-0.0750000000000001,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"BROOKLYN",2018,"Brooklyn","Ozone (O3)","Mean","ppb",30.9,0.699999999999999,0.0231788079470198,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"QUEENS",2018,"Southwest Queens","Ozone (O3)","Mean","ppb",31.9,0.599999999999998,0.0191693290734824,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"Bronx","Ozone (O3)","Mean","ppb",30.8,0.600000000000001,0.0198675496688742,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"STATEN ISLAND",2018,"Tottenville and Great Kills (CD3)","Fine particles (PM 2.5)","Mean","mcg/m3",6.5,0.0999999999999996,0.0156249999999999,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"Flushing and Whitestone (CD7)","Nitrogen dioxide (NO2)","Mean","ppb",21.3,8.3,0.638461538461539,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"Morrisania and Crotona (CD3)","Ozone (O3)","Mean","ppb",30.1,-0.699999999999999,-0.0227272727272727,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"BROOKLYN",2018,"Bushwick (CD4)","Ozone (O3)","Mean","ppb",30.6,-0.299999999999997,-0.00970873786407758,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"QUEENS",2018,"Jamaica","Ozone (O3)","Mean","ppb",31.3,-0.599999999999998,-0.018808777429467,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Gramercy Park - Murray Hill","Ozone (O3)","Mean","ppb",24,-4.8,-0.166666666666667,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"STATEN ISLAND",2018,"Tottenville and Great Kills (CD3)","Ozone (O3)","Mean","ppb",30.2,0.300000000000001,0.0100334448160535,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"BRONX",2018,"Kingsbridge - Riverdale","Fine particles (PM 2.5)","Mean","mcg/m3",8.3,0,0,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"STATEN ISLAND",2018,"Tottenville and Great Kills (CD3)","Fine particles (PM 2.5)","Mean","mcg/m3",6.2,-0.3,-0.0461538461538461,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",19.9,-1.4,-0.0657276995305165,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BROOKLYN",2018,"Williamsburg - Bushwick","Nitrogen dioxide (NO2)","Mean","ppb",21,3.2,0.179775280898876,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"MANHATTAN",2018,"Union Square-Lower Manhattan","Fine particles (PM 2.5)","Mean","mcg/m3",9.8,0.300000000000001,0.0315789473684211,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Upper East Side-Gramercy","Ozone (O3)","Mean","ppb",25.6,1.6,0.0666666666666667,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Long Island City and Astoria (CD1)","Fine particles (PM 2.5)","Mean","mcg/m3",7.8,-1.6,-0.170212765957447,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",17.6,-2.3,-0.115577889447236,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BROOKLYN",2018,"Williamsburg - Bushwick","Ozone (O3)","Mean","ppb",29.6,-1,-0.0326797385620915,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"MANHATTAN",2018,"Union Square-Lower Manhattan","Ozone (O3)","Mean","ppb",26.5,0.899999999999999,0.0351562499999999,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Southeast Queens","Ozone (O3)","Mean","ppb",31.8,0.5,0.0159744408945687,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"STATEN ISLAND",2018,"Stapleton - St. George","Fine particles (PM 2.5)","Mean","mcg/m3",6.4,0.2,0.0322580645161291,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"STATEN ISLAND",2018,"South Beach - Tottenville","Nitrogen dioxide (NO2)","Mean","ppb",14.3,2.9,0.254385964912281,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",12.8,-4.8,-0.272727272727273,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"STATEN ISLAND",2018,"St. George and Stapleton (CD1)","Nitrogen dioxide (NO2)","Mean","ppb",16.1,1.8,0.125874125874126,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"Southwest Queens","Ozone (O3)","Mean","ppb",31.9,0.0999999999999979,0.00314465408805025,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"BRONX",2018,"Northeast Bronx","Fine particles (PM 2.5)","Mean","mcg/m3",7,-1.3,-0.156626506024096,2,12,0,1,6,NA,1,0.0476190476190476,6,NA,4
"STATEN ISLAND",2018,"Stapleton - St. George","Nitrogen dioxide (NO2)","Mean","ppb",14.3,-1.8,-0.111801242236025,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"STATEN ISLAND",2018,"Tottenville and Great Kills (CD3)","Fine particles (PM 2.5)","Mean","mcg/m3",7.4,1,0.15625,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"STATEN ISLAND",2018,"South Beach - Tottenville","Nitrogen dioxide (NO2)","Mean","ppb",11.1,-3.2,-0.223776223776224,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"Long Island City - Astoria","Fine particles (PM 2.5)","Mean","mcg/m3",8.6,0.8,0.102564102564103,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Jamaica","Fine particles (PM 2.5)","Mean","mcg/m3",6.9,-1.7,-0.197674418604651,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Union Square-Lower Manhattan","Fine particles (PM 2.5)","Mean","mcg/m3",8.4,-1.4,-0.142857142857143,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"MANHATTAN",2018,"Union Square-Lower Manhattan","Nitrogen dioxide (NO2)","Mean","ppb",26.5,0.600000000000001,0.0231660231660232,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"STATEN ISLAND",2018,"Tottenville and Great Kills (CD3)","Nitrogen dioxide (NO2)","Mean","ppb",6.3,-4.8,-0.432432432432432,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"Southwest Queens","Fine particles (PM 2.5)","Mean","mcg/m3",6.6,-0.300000000000001,-0.0434782608695653,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Union Square-Lower Manhattan","Nitrogen dioxide (NO2)","Mean","ppb",23.6,-2.9,-0.109433962264151,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"BROOKLYN",2018,"Bedford Stuyvesant - Crown Heights","Nitrogen dioxide (NO2)","Mean","ppb",19.4,-1.6,-0.0761904761904763,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"MANHATTAN",2018,"Chelsea-Village","Nitrogen dioxide (NO2)","Mean","ppb",23.7,0.0999999999999979,0.00423728813559313,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"QUEENS",2018,"Flushing - Clearview","Nitrogen dioxide (NO2)","Mean","ppb",13,0.199999999999999,0.0156249999999999,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Southeast Queens","Nitrogen dioxide (NO2)","Mean","ppb",16.2,3.2,0.246153846153846,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"MANHATTAN",2018,"Union Square-Lower Manhattan","Nitrogen dioxide (NO2)","Mean","ppb",20.1,-3.6,-0.151898734177215,43,121,18,1,3.1025641025641,3.6,-0.283333333333333,1.95454545454545,3.23255813953488,6.72222222222222,4
"BROOKLYN",2018,"Bedford Stuyvesant (CD3)","Nitrogen dioxide (NO2)","Mean","ppb",23.8,4.4,0.22680412371134,15,40,5,1,3.07692307692308,2.5,-0.0625,0.217391304347826,3,8,4
"QUEENS",2018,"West Queens","Fine particles (PM 2.5)","Mean","mcg/m3",8,1.4,0.212121212121212,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Southwest Queens","Nitrogen dioxide (NO2)","Mean","ppb",17.2,1,0.0617283950617284,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"STATEN ISLAND",2018,"Tottenville and Great Kills (CD3)","Nitrogen dioxide (NO2)","Mean","ppb",14.2,7.9,1.25396825396825,1,1,0,1,1,NA,-0.5,0.0172413793103448,1,NA,4
"QUEENS",2018,"West Queens","Fine particles (PM 2.5)","Mean","mcg/m3",7.6,-0.4,-0.05,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"West Queens","Ozone (O3)","Mean","ppb",30.3,-1.6,-0.0501567398119122,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
"QUEENS",2018,"Jamaica","Nitrogen dioxide (NO2)","Mean","ppb",19.9,2.7,0.156976744186046,1,0,10,1,NA,10,NA,0.00917431192660551,10,0,4
