Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Storms Ford,721 County Road 39A,,Southampton,NY,11968,,1-888-717-4544,E,,Public,24 hours daily,,,6,8,,CHARGESMART_EV,https://chargesmartev.com,GPS,40.899306,-72.374477,4/17/25,357617,4/17/25 4:16,,,,10/6/24,J1772 J1772COMBO
ELEC,HOTEL LOCATION HIHL 3 RIGHT,1060 New York 36,Station 3 (Right),Hornell,NY,14843,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.350373,-77.670616,4/17/25,331572,4/17/25 2:21,,,,4/3/24,J1772
ELEC,PEAK POINT APT PEAK POINT EV3,1427 Saratoga Rd,Rear parking lot of Peak Point Apartments,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.97851,-73.86152,4/17/25,191435,4/17/25 1:35,,,,6/24/21,J1772
ELEC,ISLANDIA CORP STATION 1,300 Corporate Plaza,Back side of building,Islandia,NY,11749,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.807037,-73.17809,4/17/25,260787,4/17/25 2:06,,,,5/13/23,J1772
ELEC,Schuylerville Library,52 Ferry St.,,Schuyerville,NY,12871,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,43.10054,-73.58301,4/17/25,334436,4/17/25 4:13,,,,5/2/24,J1772
ELEC,Best Western Plus University Inn - Tesla Destination,3051 W State St,,Olean,NY,14760,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.076173,-78.466954,7/1/24,115203,2/12/25 0:16,P,,,10/4/17,J1772 TESLA
ELEC,RRH CARTER 2FLGW1,1415 Portland Ave,"2nd Floor, East Side, Near Elevator",Rochester,NY,14621,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.191681,-77.588746,4/17/25,174457,4/17/25 1:13,,,,1/27/21,J1772
ELEC,HAMILTON EDU CAMPUS SAFETY 1,Campus Safety Office,"Charges for use of station will begin on August 12th, 2024. $0.20 Kwh for the first 4 hours. An idling fee of $5.00 will be charged over the 5th hour and every hour after.",Clinton,NY,13323,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.051196,-75.408482,4/17/25,349132,4/17/25 2:25,,,,6/25/24,J1772
ELEC,CLARKSTOWN TOC 5 AND 6,10 Maple Avenue,,New City,NY,10956,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.147062,-73.987206,4/17/25,322228,4/17/25 2:16,,,,12/7/23,J1772
ELEC,GOLDSTEIN BUICK CPE-2,1673 Central Ave,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.722398,-73.838117,4/17/25,238515,4/17/25 1:58,,,,12/21/22,CHADEMO J1772COMBO
ELEC,HEATHERWOOD HERITAGE SPY RI,303 Arrowhead Lane,Heritage Spy Ring Golf Club Clubhouse,Terryville,NY,11720,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.902598,-73.069212,4/17/25,355924,4/17/25 2:28,,,,9/19/24,J1772
ELEC,COLE GROUP PARK ROW 2,610 Warren St,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.656539,-73.78383,4/17/25,233252,4/17/25 1:56,,,,10/11/22,J1772
ELEC,Traditions Hotel and Spa,4101 Watson Blvd,,Johnson City,NY,13790,,1-888-717-4544,E,,Public,24 hours daily,,,6,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.123105,-75.998079,4/17/25,333833,4/17/25 4:15,,,,6/26/23,J1772
ELEC,7 Marcus Garvey Blvd,7 Marcus Garvey Blvd,,Brooklyn,NY,11206,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://www.flo.com,GPS,40.700039,-73.941261,4/17/25,202055,4/17/25 3:43,,,,12/4/21,J1772
ELEC,MILTON NY STATION 5,503 Geyser Rd,Town Hall parking Lot,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.045037,-73.85121,4/17/25,225380,4/17/25 1:53,,,,8/11/22,J1772
ELEC,HAMPTON INN STATION 5,1120 South Ave,Side of Hampton Inn & Suites,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.612706,-74.179076,4/17/25,181664,4/17/25 1:28,,,,1/27/21,J1772
ELEC,Brooklyn Renaissance Plaza,335 Adams St,,Brooklyn,NY,11201,,866-816-7584,E,,Public,24 hours daily,,,6,,,EV Connect,https://www.evconnect.com,GPS,40.693463,-73.988245,4/17/25,230783,4/17/25 3:18,,,,9/30/22,J1772
ELEC,QUEENSBURY TOWN ACT CTR 1,742 Bay Rd,Rear parking lot of Queensbury activity center,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.36057,-73.657,4/17/25,165632,4/17/25 1:26,,,,8/28/20,J1772
ELEC,Town Hall 1 Independence Hill,1 Independence Hill,,Farmingville,NY,11735,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,40.844429,-73.01624,4/17/25,184036,4/17/25 3:19,,,,11/24/20,J1772
ELEC,DBI PROPERTIES CG 600 HN LEFT,611 Hawks Nest Cir,Carriage Glen 600 Left Charger,Greece,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.234407,-77.701486,4/17/25,312345,4/17/25 2:14,,,,10/5/23,J1772
ELEC,MILTON NY CCENTER1,310 Northline Rd,Left side of building,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.025028,-73.851126,4/17/25,258945,4/17/25 2:02,,,,4/11/23,J1772
ELEC,LOVE'S 833 - NY #833 DC1,6204 Shortman Rd,,Ripley,NY,14775,,888-758-4389,E,,Public,24 hours daily,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,42.259086,-79.743138,4/17/25,356449,4/17/25 2:29,,,,9/26/24,J1772COMBO
ELEC,NYC FLEET DPROCBRZAC_1_L3,625 Father Capodanno Blvd,Unavailable during special events. Please consult Ocean Breeze Athletic Complex's website for more information and hours of operation.,South Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.58297,-74.07527,4/17/25,184949,4/17/25 1:32,,,,2/13/21,CHADEMO J1772COMBO
ELEC,60 East 94th Street - Upper Floor,40 E 94th St,,New York,NY,10128,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10,,,EVOKE,https://evokesystems.com,GPS,40.785615,-73.954764,10/11/24,357019,2/12/25 0:16,P,,,1/11/24,J1772
ELEC,KEELER STATION 5,1111 Troy-Schenectady Rd,Mercedes building S.E. MB Showroom parking,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.7663,-73.812609,4/17/25,260389,4/17/25 2:06,,,,5/6/23,CHADEMO J1772COMBO
ELEC,WATERVLIET DOME 1,1300 2nd Ave,Far left charger,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.723997,-73.70261,4/17/25,195969,4/17/25 1:39,,,,9/16/21,J1772
ELEC,Shops at Skyview center,"40-24 College Point Blvd, Suite B215",,Flushing,NY,11354,,833-632-2778,E,,Public,24 hours daily,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,40.75619,-73.8363,4/17/25,146876,4/17/25 3:05,,,,10/11/19,J1772 J1772COMBO
ELEC,S-R CPE2502,784 County Rd 64,GM SERVICE,Elmira,NY,14903,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.152065,-76.885228,4/17/25,259681,4/17/25 2:06,,,,4/21/23,CHADEMO J1772COMBO
ELEC,BAYSIDE CONDO B-93,3114 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189611,-73.957815,4/17/25,384339,4/17/25 2:36,,,,2/14/25,J1772
ELEC,VASSAR COLLEGE STATION 2,165 College Avenue,,Arlington,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.690392,-73.901383,4/17/25,352057,4/17/25 2:26,,,,8/3/24,J1772
ELEC,iPark - Paradise Garage,62-60 99th Street,,Rego Park,NY,11374,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.733347,-73.858012,4/17/25,255093,4/17/25 0:02,,,,12/14/22,J1772
ELEC,Jessica Chevrolet,115 West Main Street,,Honeoye Falls,NY,14472,,1-888-717-4544,E,,Public,24 hours daily,,,,2,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.949734,-77.600752,4/17/25,347381,4/17/25 4:16,,,,6/4/24,J1772COMBO
ELEC,"Orangetown Shopping Center (Orangeburg, NY)",45 ORANGETOWN ROAD,,Orangeburg,NY,10962,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,41.04588,-73.95284,4/17/25,221459,4/17/25 3:07,,,,6/17/22,J1772COMBO
ELEC,11 Warren St,11 Warren St,,Hudson,NY,12534,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.25602,-73.79572,4/17/25,360495,4/17/25 4:13,,,,10/22/24,J1772
ELEC,MADISONCOUNTY COURTHOUSE 1,138 North Court Street,Far Parking lot,Wampsville,NY,13163,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.080995,-75.706981,4/17/25,316222,4/17/25 2:13,,,,10/28/23,J1772
ELEC,BORO PARK BORO CHARGE 2,4915 10th Ave,,Borough Park,NY,11219,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.638594,-73.998676,4/17/25,206918,4/17/25 1:46,,,,2/23/22,J1772
ELEC,SHINEMAN SOUTH SHINEMAN CNTR 3,Centennial Drive,South Park East Border Station 3 (Right),Oswego,NY,13126,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.454176,-76.538066,4/17/25,352214,4/17/25 2:27,,,,8/8/24,J1772
ELEC,GMC 111 E 82nd St - Tesla Destination,111 E 82nd St,,New York,NY,10065,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.77735,-73.958352,7/1/24,115000,2/12/25 0:16,P,,,12/14/16,J1772 TESLA
ELEC,Medina Wildwood Lake KOA,2711 County Line Rd,,Medina,NY,14103,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,43.28082,-78.46306,4/17/25,233100,4/17/25 4:11,,,,10/6/22,J1772
ELEC,MILTON NY P&R3,503 Geyser Rd,Station3,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.044519,-73.853736,4/17/25,259749,4/17/25 2:06,,,,4/22/23,J1772
ELEC,QBO - Queens Borough Hall Municipal Parking Garage,80-25 126th St,,Queens,NY,11415,,866-816-7584,E,,Public,24 hours daily,,,31,3,,EV Connect,https://www.evconnect.com,GPS,40.714376,-73.826095,4/17/25,261745,4/17/25 3:21,,,,6/1/23,CHADEMO J1772 J1772COMBO
ELEC,MILL TOYOTA FRONT LOT,257 N Franklin St,,Hempstead,NY,11550,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.714469,-73.630539,4/17/25,294092,4/17/25 1:47,,,,6/23/23,J1772
ELEC,iPark NYC 425 E 58th Street - Tesla Destination,425 E 58th St,,New York,NY,10022,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.758519,-73.961272,7/1/24,115134,2/12/25 0:16,P,,,7/19/16,J1772 TESLA
ELEC,Faust Motel - Tesla Destination,151 Main St,,Tupper Lake,NY,12986,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.243764,-74.48741,7/1/24,115244,2/12/25 0:16,P,,,12/4/17,J1772 TESLA
ELEC,Yorkville Towers - Garage,230 E 92nd St,,New York,NY,10128,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10,,,EVOKE,https://evokesystems.com,GPS,40.781919,-73.950508,10/11/24,356966,2/12/25 0:16,P,,,1/12/24,J1772
ELEC,Village of Canastota,205 S Peterboro St,,Canastota,NY,13032,,315-697-7559,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.077499,-75.752256,3/8/23,187159,1/31/24 22:07,P,,,3/22/21,J1772
ELEC,BURNS MGT EXCELSIOR 2,2125 Whistler Ct,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.093545,-73.755342,4/17/25,173902,4/17/25 1:10,,,,1/27/21,J1772
ELEC,NYC FLEET DPR_ICAHN_3_L3,10 Central Rd,,New York,NY,10035,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.7923,-73.92468,4/17/25,181932,4/17/25 1:25,,,,1/27/21,CHADEMO J1772COMBO
ELEC,Scarsdale Commons,70 Garth Rd,,Scarsdale,NY,10583,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.98662,-73.80953,4/17/25,223246,4/17/25 4:11,,,,1/14/22,J1772
ELEC,KINGSTON FORSYTH PARK,125 Lucas Ave,"Lower parking lot of Forsyth Park, Access may be limited during Dietz Stadium construction project 8-13-2023 through Aug 2024",Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.933422,-74.028535,4/17/25,302422,4/17/25 2:10,,,,7/13/23,J1772
ELEC,Ford Charge - Warren Ford,3711 Main St,,Warrensburg,NY,12885,,888-357-1009,E,,Public,24 hours daily,A D Debit M V,,,2,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,43.489838,-73.765041,11/6/24,358294,2/12/25 0:16,P,,,10/8/24,J1772COMBO
ELEC,854ELLICOTT 854 ELLICOTT 1,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.90175,-78.867178,4/17/25,180122,4/17/25 1:05,,,,1/27/21,J1772
ELEC,Parker Towers 70 - Garage 70,104-70 Queens Blvd,,Forest Hills,NY,11375,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10,,,EVOKE,https://evokesystems.com,GPS,40.7231,-73.8483,10/11/24,356887,2/12/25 0:16,P,,,11/20/21,J1772
ELEC,ORANGEEV OC GOV'T CENTER,255-285 Main St,,Goshen,NY,10924,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.407051,-74.31941,4/17/25,261362,4/17/25 2:08,,,,5/25/23,J1772
ELEC,Amsterdam Municipal Golf Course,158 Upper Van Dyke Ave,,Amsterdam,NY,12010,,1-833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,42.96312,-74.19676,4/17/25,324772,4/17/25 4:12,,,,2/28/23,J1772
ELEC,Foster Supply Hospitality,7491 State Rte 55,,Neversink,NY,12765,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,41.84975,-74.61793,4/17/25,324807,4/17/25 4:12,,,,11/7/23,J1772
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,,914-422-1310,E,,Public,24 hours daily; pay lot,,,3,,,Non-Networked,,200-9,41.034121,-73.766241,3/8/23,65274,1/31/24 22:07,SG,,,7/23/14,J1772
ELEC,MOHAWK HARBOR01 STATION #2,220 Harborside  Blvd,Parking deck,Schenectady,NY,12308,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.825307,-73.931165,4/17/25,170027,4/17/25 1:30,,,,12/10/20,J1772
ELEC,The Lakeshore at LOSO Building 11,6477 Lakeshore Rd,,Cicero,NY,13039,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,43.19738,-76.07506,4/17/25,334419,4/17/25 4:12,,,,5/2/24,J1772
ELEC,518 Aviation Road (US-JJ8-MLZ-5B),518 Aviation Road,,Queensbury,NY,12804,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,43.328628,-73.682019,4/17/25,372926,4/17/25 3:27,,,,12/13/24,J1772COMBO
ELEC,Integrated System,50 Victor Heights Pkwy,,Victor,NY,14564,,585-905-8240,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,10,,,AMPUP,https://ampup.io,GPS,42.995076,-77.447025,5/9/24,335319,2/12/25 0:16,P,,,2/22/24,J1772
ELEC,Seneca Travel Plaza,350 NY State Thruway,,Victor,NY,14564,,888-557-7099,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,6,,APPLEGREEN,https://www.applegreenelectric.com,GPS,42.999165,-77.413381,10/11/24,356177,2/12/25 0:16,P,,,9/23/24,CHADEMO J1772COMBO TESLA
ELEC,Staples Plaza,3379 Crompond Rd,,Yorktown Heights,NY,10598,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com,GPS,41.289986,-73.83073,4/16/25,228598,4/16/25 23:58,,,,3/7/18,CHADEMO J1772COMBO
ELEC,10 East 30th St,10 E 30th St,,New York,NY,10016,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.74538,-73.98571,4/17/25,233091,4/17/25 4:11,,,,8/10/22,J1772
ELEC,GARDEN CHARGERS JOVIA #2,1000 Corporate Dr,Garden Area,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.740106,-73.601104,4/17/25,174506,4/17/25 1:16,,,,1/27/21,J1772
ELEC,Kendal at Ithaca 1 (South Lot),2230 N Triphammer Rd,,Ithaca,NY,14850,,1-888-717-4544,E,,Public,24 hours daily,,,4,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.474763,-76.484843,4/17/25,347357,4/17/25 4:15,,,,6/4/24,J1772
ELEC,Treiber Nissan,320 N Comrie Ave,,Johnstown,NY,12095,,518-736-1300,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.025044,-74.358103,2/12/24,44344,2/12/25 0:16,P,,,11/30/11,J1772
ELEC,799 SENECA STATION 8,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.875107,-78.847482,4/17/25,191246,4/17/25 1:37,,,,6/19/21,J1772
ELEC,1282 Motor Pkwy - Outdoor Parking Lot,1282 Motor Pkwy,,Islandia,NY,11749,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com,GPS,40.804935,-73.194463,10/11/24,356917,2/12/25 0:16,P,,,7/24/23,J1772
ELEC,Ford of Port Jeff,4869 Nesconset Hwy,,Port Jefferson Station,NY,11776,,631-473-1550,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,40.91966,-73.051332,3/8/23,64141,1/31/24 22:07,P,,,5/1/14,J1772
ELEC,Icon Parking 235 W 48th - Tesla Destination,235 W 48th St,,Manhattan,NY,10036,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76073,-73.985995,7/1/24,114972,2/12/25 0:16,P,,,8/10/18,TESLA
ELEC,JFK Airport Travel Plaza - Tesla Supercharger,150th Ave & 147th St,,Queens,NY,11430,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.66179,-73.79282,7/1/24,102341,2/12/25 0:16,P,,,12/15/13,TESLA
ELEC,NYC FLEET DCASCSTHSE_1_L3,6626 Metropolitan Ave,FOR CITY VEHICLE USE,Middle Village,NY,11379,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.711327,-73.89229,4/17/25,196564,4/17/25 1:26,,,,10/1/21,CHADEMO J1772COMBO
ELEC,LKT SOUTH 3,575  Boices Ln,South Entrance,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.967292,-74.002728,4/17/25,235446,4/17/25 1:57,,,,10/29/22,J1772
ELEC,31 W Tioga St,31 W Tioga St.,,Spencer,NY,14833,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.20934,-76.49448,4/17/25,335769,4/17/25 4:13,,,,5/8/24,J1772
ELEC,SWL SARANAC 1.3,234 Lake Flower Ave,Lake side in new parking lot of hotel,Saranac Lake,NY,12983,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.32269,-74.12324,4/17/25,169509,4/17/25 1:29,,,,11/26/20,J1772
ELEC,Sharon Chevrolet (Outside),3687 NY-31,,Liverpool,NY,13090,,1-833-611-5965,E,,Public,24 hours daily,,,4,2,,VIALYNK,https://www.lynkwell.com,GPS,43.18218,-76.25699,4/17/25,334504,4/17/25 4:12,,,,5/2/24,J1772 J1772COMBO
ELEC,del Lago Resort and Casino - Tesla Supercharger,1133 Route 414,,Waterloo,NY,13165,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,42.969252,-76.846005,7/1/24,102349,2/12/25 0:16,P,,,9/1/17,TESLA
ELEC,U OF R AOC 10,10 Miracle Mile Dr,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.081526,-77.63353,4/17/25,251967,4/17/25 2:02,,,,1/25/23,J1772
ELEC,Price Chopper - Tesla Supercharger,1930 Saranac Ave,,Lake Placid,NY,12946,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.294989,-74.010892,7/1/24,164170,2/12/25 0:16,P,,,7/10/20,TESLA
ELEC,Westchester - County Center - Zone 1,198 Central Ave,,White Plains,NY,10607,,888-356-8911,E,,Public,24 hours daily,,,16,,,FLO,https://www.flo.com,GPS,41.034059,-73.776947,4/17/25,357720,4/17/25 3:44,,,,10/9/24,J1772
ELEC,45 RESEARCH WAY 45 RESEARCH #1,45 Research Way,,Setauket- East Setauket,NY,11733,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.904465,-73.08778,4/17/25,147496,4/17/25 1:17,,,,11/5/19,J1772
ELEC,TOWN OF MORIAH MORIAHEV3,3252 Broad St,,Port Henry,NY,12974,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.048405,-73.46113,4/17/25,214302,4/17/25 1:45,,,,4/20/22,J1772
ELEC,The Daily Gazette,2345 Maxon Rd Ext,Front parking lot,Schenectady,NY,12308,,1-833-611-5965,E,,Public,24 hours daily,,,18,,,VIALYNK,https://www.lynkwell.com,GPS,42.83355,-73.92121,4/17/25,189537,4/17/25 4:12,,,,6/19/20,J1772
ELEC,U OF R HELEN WOOD HALL,255 Crittenden Blvd,East side of building off Castlemen Rd,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.1209,-77.625625,4/17/25,162267,4/17/25 1:05,,,,6/12/20,J1772
ELEC,EV Charge Solutions - Headquarters,7464 W Henrietta Rd,,Rush,NY,14543,,585-533-4051,E,,Public,24 hours daily,,,4,,,Non-Networked,,200-9,42.996895,-77.667425,3/14/24,154200,2/12/25 0:16,P,,,5/1/18,J1772
ELEC,RECHLER MEDFORD #3,"10 Donald's Way, Medford, NY 1163",,Medford,NY,11763,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.8162,-72.96444,4/17/25,376645,4/17/25 2:35,,,,1/29/25,J1772
ELEC,ADVCHARGER FAST CHARGER 2,440 Plainview Rd,,Hicksville,NY,11801,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.770011,-73.502617,4/17/25,302989,4/17/25 1:44,,,,7/21/23,CHADEMO J1772COMBO
ELEC,Johnson Park Green Living - Johnson Park Green Living,6 Johnson Park,,Utica,NY,13501,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,2,,,EVOKE,https://evokesystems.com,GPS,43.092197,-75.236598,10/11/24,357071,2/12/25 0:16,P,,,5/2/24,J1772
ELEC,PICOTTE 22 CORPORATE 4,22 Corporate Woods Blvd,First floor of parking garage next to 22 corporate woods,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.681427,-73.76838,4/17/25,165498,4/17/25 1:27,,,,8/26/20,J1772
ELEC,Century Parking Corp - Tesla Destination,2600 Netherland Ave,,Bronx,NY,10463,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.878304,-73.915227,7/1/24,114888,2/12/25 0:16,P,,,7/17/18,TESLA
ELEC,Fernbach Parking Ramp,200 Pearl St,,Buffalo,NY,14202,,866-816-7584,E,,Public,24 hours daily,,,8,,,EV Connect,https://www.evconnect.com,GPS,42.885042,-78.875951,4/17/25,230800,4/17/25 3:18,,,,9/30/22,J1772
